store_id,item_id,wm_yr_wk,sell_price
CA_1,FOODS_3_080,11525,1.68
CA_1,FOODS_3_080,11526,1.68
CA_1,FOODS_3_080,11527,1.68
CA_1,FOODS_3_080,11528,1.68
CA_1,FOODS_3_080,11529,1.68
CA_1,FOODS_3_080,11530,1.68
CA_1,FOODS_3_080,11531,1.68
CA_1,FOODS_3_080,11532,1.68
CA_1,FOODS_3_080,11533,1.68
CA_1,FOODS_3_080,11534,1.68
CA_1,FOODS_3_080,11535,1.68
CA_1,FOODS_3_080,11536,1.68
CA_1,FOODS_3_080,11537,1.68
CA_1,FOODS_3_080,11538,1.68
CA_1,FOODS_3_080,11539,1.68
CA_1,FOODS_3_080,11540,1.68
CA_1,FOODS_3_080,11541,1.68
CA_1,FOODS_3_080,11542,1.68
CA_1,FOODS_3_080,11543,1.68
CA_1,FOODS_3_080,11544,1.68
CA_1,FOODS_3_080,11545,1.68
CA_1,FOODS_3_080,11546,1.68
CA_1,FOODS_3_080,11547,1.68
CA_1,FOODS_3_080,11548,1.68
CA_1,FOODS_3_080,11549,1.68
CA_1,FOODS_3_080,11550,1.68
CA_1,FOODS_3_080,11551,1.68
CA_1,FOODS_3_080,11552,1.68
CA_1,FOODS_3_080,11601,1.68
CA_1,FOODS_3_080,11602,1.68
CA_1,FOODS_3_080,11603,1.68
CA_1,FOODS_3_080,11604,1.68
CA_1,FOODS_3_080,11605,1.68
CA_1,FOODS_3_080,11606,1.68
CA_1,FOODS_3_080,11607,1.68
CA_1,FOODS_3_080,11608,1.68
CA_1,FOODS_3_080,11609,1.68
CA_1,FOODS_3_080,11610,1.68
CA_1,FOODS_3_080,11611,1.68
CA_1,FOODS_3_080,11612,1.68
CA_1,FOODS_3_080,11613,1.68
CA_1,FOODS_3_080,11614,1.68
CA_1,FOODS_3_080,11615,1.68
CA_1,FOODS_3_080,11616,1.68
CA_1,FOODS_3_080,11617,1.68
CA_1,FOODS_3_080,11618,1.68
CA_1,FOODS_3_080,11619,1.68
CA_1,FOODS_3_080,11620,1.68
CA_1,FOODS_3_080,11621,1.68
CA_1,FOODS_3_090,11101,1.25
CA_1,FOODS_3_090,11102,1.25
CA_1,FOODS_3_090,11103,1.25
CA_1,FOODS_3_090,11104,1.25
CA_1,FOODS_3_090,11105,1.25
CA_1,FOODS_3_090,11106,1.25
CA_1,FOODS_3_090,11107,1.25
CA_1,FOODS_3_090,11108,1.25
CA_1,FOODS_3_090,11109,1.25
CA_1,FOODS_3_090,11110,1.25
CA_1,FOODS_3_090,11111,1.25
CA_1,FOODS_3_090,11112,1.25
CA_1,FOODS_3_090,11113,1.25
CA_1,FOODS_3_090,11114,1.25
CA_1,FOODS_3_090,11115,1.25
CA_1,FOODS_3_090,11116,1.25
CA_1,FOODS_3_090,11117,1.25
CA_1,FOODS_3_090,11118,1.25
CA_1,FOODS_3_090,11119,1.25
CA_1,FOODS_3_090,11120,1.25
CA_1,FOODS_3_090,11121,1.25
CA_1,FOODS_3_090,11122,1.25
CA_1,FOODS_3_090,11123,1.25
CA_1,FOODS_3_090,11124,1.25
CA_1,FOODS_3_090,11125,1.25
CA_1,FOODS_3_090,11126,1.25
CA_1,FOODS_3_090,11127,1.25
CA_1,FOODS_3_090,11128,1.25
CA_1,FOODS_3_090,11129,1.25
CA_1,FOODS_3_090,11130,1.25
CA_1,FOODS_3_090,11131,1.25
CA_1,FOODS_3_090,11132,1.25
CA_1,FOODS_3_090,11133,1.25
CA_1,FOODS_3_090,11134,1.28
CA_1,FOODS_3_090,11135,1.28
CA_1,FOODS_3_090,11136,1.28
CA_1,FOODS_3_090,11137,1.28
CA_1,FOODS_3_090,11138,1.28
CA_1,FOODS_3_090,11139,1.28
CA_1,FOODS_3_090,11140,1.28
CA_1,FOODS_3_090,11141,1.28
CA_1,FOODS_3_090,11142,1.28
CA_1,FOODS_3_090,11143,1.28
CA_1,FOODS_3_090,11144,1.28
CA_1,FOODS_3_090,11145,1.28
CA_1,FOODS_3_090,11146,1.28
CA_1,FOODS_3_090,11147,1.28
CA_1,FOODS_3_090,11148,1.28
CA_1,FOODS_3_090,11149,1.28
CA_1,FOODS_3_090,11150,1.28
CA_1,FOODS_3_090,11151,1.28
CA_1,FOODS_3_090,11152,1.28
CA_1,FOODS_3_090,11201,1.28
CA_1,FOODS_3_090,11202,1.28
CA_1,FOODS_3_090,11203,1.28
CA_1,FOODS_3_090,11204,1.44
CA_1,FOODS_3_090,11205,1.44
CA_1,FOODS_3_090,11206,1.44
CA_1,FOODS_3_090,11207,1.44
CA_1,FOODS_3_090,11208,1.44
CA_1,FOODS_3_090,11209,1.48
CA_1,FOODS_3_090,11210,1.48
CA_1,FOODS_3_090,11211,1.48
CA_1,FOODS_3_090,11212,1.48
CA_1,FOODS_3_090,11213,1.48
CA_1,FOODS_3_090,11214,1.48
CA_1,FOODS_3_090,11215,1.48
CA_1,FOODS_3_090,11216,1.48
CA_1,FOODS_3_090,11217,1.48
CA_1,FOODS_3_090,11218,1.48
CA_1,FOODS_3_090,11219,1.48
CA_1,FOODS_3_090,11220,1.48
CA_1,FOODS_3_090,11221,1.48
CA_1,FOODS_3_090,11222,1.28
CA_1,FOODS_3_090,11223,1.28
CA_1,FOODS_3_090,11224,1.28
CA_1,FOODS_3_090,11225,1.28
CA_1,FOODS_3_090,11226,1.28
CA_1,FOODS_3_090,11227,1.28
CA_1,FOODS_3_090,11228,1.28
CA_1,FOODS_3_090,11229,1.28
CA_1,FOODS_3_090,11230,1.28
CA_1,FOODS_3_090,11231,1.28
CA_1,FOODS_3_090,11232,1.28
CA_1,FOODS_3_090,11233,1.28
CA_1,FOODS_3_090,11234,1.28
CA_1,FOODS_3_090,11235,1.28
CA_1,FOODS_3_090,11236,1.28
CA_1,FOODS_3_090,11237,1.38
CA_1,FOODS_3_090,11238,1.38
CA_1,FOODS_3_090,11239,1.25
CA_1,FOODS_3_090,11240,1.25
CA_1,FOODS_3_090,11241,1.25
CA_1,FOODS_3_090,11242,1.25
CA_1,FOODS_3_090,11243,1.25
CA_1,FOODS_3_090,11244,1.25
CA_1,FOODS_3_090,11245,1.25
CA_1,FOODS_3_090,11246,1.25
CA_1,FOODS_3_090,11247,1.25
CA_1,FOODS_3_090,11248,1.25
CA_1,FOODS_3_090,11249,1.25
CA_1,FOODS_3_090,11250,1.25
CA_1,FOODS_3_090,11251,1.25
CA_1,FOODS_3_090,11252,1.25
CA_1,FOODS_3_090,11301,1.38
CA_1,FOODS_3_090,11302,1.38
CA_1,FOODS_3_090,11303,1.38
CA_1,FOODS_3_090,11304,1.38
CA_1,FOODS_3_090,11305,1.38
CA_1,FOODS_3_090,11306,1.38
CA_1,FOODS_3_090,11307,1.38
CA_1,FOODS_3_090,11308,1.38
CA_1,FOODS_3_090,11309,1.38
CA_1,FOODS_3_090,11310,1.38
CA_1,FOODS_3_090,11311,1.38
CA_1,FOODS_3_090,11312,1.38
CA_1,FOODS_3_090,11313,1.38
CA_1,FOODS_3_090,11314,1.38
CA_1,FOODS_3_090,11315,1.38
CA_1,FOODS_3_090,11316,1.38
CA_1,FOODS_3_090,11317,1.38
CA_1,FOODS_3_090,11318,1.38
CA_1,FOODS_3_090,11319,1.38
CA_1,FOODS_3_090,11320,1.38
CA_1,FOODS_3_090,11321,1.38
CA_1,FOODS_3_090,11322,1.38
CA_1,FOODS_3_090,11323,1.38
CA_1,FOODS_3_090,11324,1.38
CA_1,FOODS_3_090,11325,1.38
CA_1,FOODS_3_090,11326,1.38
CA_1,FOODS_3_090,11327,1.38
CA_1,FOODS_3_090,11328,1.38
CA_1,FOODS_3_090,11329,1.38
CA_1,FOODS_3_090,11330,1.0
CA_1,FOODS_3_090,11331,1.0
CA_1,FOODS_3_090,11332,1.0
CA_1,FOODS_3_090,11333,1.0
CA_1,FOODS_3_090,11334,1.0
CA_1,FOODS_3_090,11335,1.0
CA_1,FOODS_3_090,11336,1.0
CA_1,FOODS_3_090,11337,1.38
CA_1,FOODS_3_090,11338,1.38
CA_1,FOODS_3_090,11339,1.38
CA_1,FOODS_3_090,11340,1.38
CA_1,FOODS_3_090,11341,1.38
CA_1,FOODS_3_090,11342,1.38
CA_1,FOODS_3_090,11343,1.38
CA_1,FOODS_3_090,11344,1.38
CA_1,FOODS_3_090,11345,1.0
CA_1,FOODS_3_090,11346,1.0
CA_1,FOODS_3_090,11347,1.0
CA_1,FOODS_3_090,11348,1.38
CA_1,FOODS_3_090,11349,1.38
CA_1,FOODS_3_090,11350,1.38
CA_1,FOODS_3_090,11351,1.44
CA_1,FOODS_3_090,11352,1.44
CA_1,FOODS_3_090,11353,1.44
CA_1,FOODS_3_090,11401,1.44
CA_1,FOODS_3_090,11402,1.44
CA_1,FOODS_3_090,11403,1.44
CA_1,FOODS_3_090,11404,1.44
CA_1,FOODS_3_090,11405,1.44
CA_1,FOODS_3_090,11406,1.44
CA_1,FOODS_3_090,11407,1.44
CA_1,FOODS_3_090,11408,1.44
CA_1,FOODS_3_090,11409,1.44
CA_1,FOODS_3_090,11410,1.44
CA_1,FOODS_3_090,11411,1.44
CA_1,FOODS_3_090,11412,1.44
CA_1,FOODS_3_090,11413,1.44
CA_1,FOODS_3_090,11414,1.44
CA_1,FOODS_3_090,11415,1.44
CA_1,FOODS_3_090,11416,1.44
CA_1,FOODS_3_090,11417,1.44
CA_1,FOODS_3_090,11418,1.44
CA_1,FOODS_3_090,11419,1.44
CA_1,FOODS_3_090,11420,1.44
CA_1,FOODS_3_090,11421,1.44
CA_1,FOODS_3_090,11422,1.44
CA_1,FOODS_3_090,11423,1.44
CA_1,FOODS_3_090,11424,1.44
CA_1,FOODS_3_090,11425,1.44
CA_1,FOODS_3_090,11426,1.44
CA_1,FOODS_3_090,11427,1.44
CA_1,FOODS_3_090,11428,1.44
CA_1,FOODS_3_090,11429,1.44
CA_1,FOODS_3_090,11430,1.44
CA_1,FOODS_3_090,11431,1.44
CA_1,FOODS_3_090,11432,1.44
CA_1,FOODS_3_090,11433,1.44
CA_1,FOODS_3_090,11434,1.44
CA_1,FOODS_3_090,11435,1.44
CA_1,FOODS_3_090,11436,1.44
CA_1,FOODS_3_090,11437,1.44
CA_1,FOODS_3_090,11438,1.48
CA_1,FOODS_3_090,11439,1.48
CA_1,FOODS_3_090,11440,1.48
CA_1,FOODS_3_090,11441,1.48
CA_1,FOODS_3_090,11442,1.48
CA_1,FOODS_3_090,11443,1.48
CA_1,FOODS_3_090,11444,1.48
CA_1,FOODS_3_090,11445,1.48
CA_1,FOODS_3_090,11446,1.48
CA_1,FOODS_3_090,11447,1.48
CA_1,FOODS_3_090,11448,1.48
CA_1,FOODS_3_090,11449,1.48
CA_1,FOODS_3_090,11450,1.48
CA_1,FOODS_3_090,11451,1.48
CA_1,FOODS_3_090,11452,1.48
CA_1,FOODS_3_090,11501,1.48
CA_1,FOODS_3_090,11502,1.48
CA_1,FOODS_3_090,11503,1.48
CA_1,FOODS_3_090,11504,1.48
CA_1,FOODS_3_090,11505,1.48
CA_1,FOODS_3_090,11506,1.48
CA_1,FOODS_3_090,11507,1.48
CA_1,FOODS_3_090,11508,1.48
CA_1,FOODS_3_090,11509,1.48
CA_1,FOODS_3_090,11510,1.48
CA_1,FOODS_3_090,11511,1.48
CA_1,FOODS_3_090,11512,1.48
CA_1,FOODS_3_090,11513,1.48
CA_1,FOODS_3_090,11514,1.48
CA_1,FOODS_3_090,11515,1.48
CA_1,FOODS_3_090,11516,1.48
CA_1,FOODS_3_090,11517,1.48
CA_1,FOODS_3_090,11518,1.48
CA_1,FOODS_3_090,11519,1.48
CA_1,FOODS_3_090,11520,1.48
CA_1,FOODS_3_090,11521,1.48
CA_1,FOODS_3_090,11522,1.48
CA_1,FOODS_3_090,11523,1.48
CA_1,FOODS_3_090,11524,1.48
CA_1,FOODS_3_090,11525,1.48
CA_1,FOODS_3_090,11526,1.48
CA_1,FOODS_3_090,11527,1.48
CA_1,FOODS_3_090,11528,1.48
CA_1,FOODS_3_090,11529,1.48
CA_1,FOODS_3_090,11530,1.48
CA_1,FOODS_3_090,11531,1.48
CA_1,FOODS_3_090,11532,1.48
CA_1,FOODS_3_090,11533,1.48
CA_1,FOODS_3_090,11534,1.48
CA_1,FOODS_3_090,11535,1.48
CA_1,FOODS_3_090,11536,1.48
CA_1,FOODS_3_090,11537,1.48
CA_1,FOODS_3_090,11538,1.5
CA_1,FOODS_3_090,11539,1.5
CA_1,FOODS_3_090,11540,1.5
CA_1,FOODS_3_090,11541,1.5
CA_1,FOODS_3_090,11542,1.5
CA_1,FOODS_3_090,11543,1.5
CA_1,FOODS_3_090,11544,1.5
CA_1,FOODS_3_090,11545,1.5
CA_1,FOODS_3_090,11546,1.5
CA_1,FOODS_3_090,11547,1.5
CA_1,FOODS_3_090,11548,1.5
CA_1,FOODS_3_090,11549,1.6
CA_1,FOODS_3_090,11550,1.6
CA_1,FOODS_3_090,11551,1.6
CA_1,FOODS_3_090,11552,1.6
CA_1,FOODS_3_090,11601,1.6
CA_1,FOODS_3_090,11602,1.6
CA_1,FOODS_3_090,11603,1.6
CA_1,FOODS_3_090,11604,1.6
CA_1,FOODS_3_090,11605,1.6
CA_1,FOODS_3_090,11606,1.6
CA_1,FOODS_3_090,11607,1.6
CA_1,FOODS_3_090,11608,1.6
CA_1,FOODS_3_090,11609,1.6
CA_1,FOODS_3_090,11610,1.6
CA_1,FOODS_3_090,11611,1.6
CA_1,FOODS_3_090,11612,1.6
CA_1,FOODS_3_090,11613,1.6
CA_1,FOODS_3_090,11614,1.6
CA_1,FOODS_3_090,11615,1.6
CA_1,FOODS_3_090,11616,1.6
CA_1,FOODS_3_090,11617,1.6
CA_1,FOODS_3_090,11618,1.6
CA_1,FOODS_3_090,11619,1.6
CA_1,FOODS_3_090,11620,1.6
CA_1,FOODS_3_090,11621,1.6
CA_1,FOODS_3_099,11102,2.38
CA_1,FOODS_3_099,11103,2.38
CA_1,FOODS_3_099,11104,2.38
CA_1,FOODS_3_099,11105,2.38
CA_1,FOODS_3_099,11106,2.38
CA_1,FOODS_3_099,11107,2.38
CA_1,FOODS_3_099,11108,2.38
CA_1,FOODS_3_099,11109,2.38
CA_1,FOODS_3_099,11110,2.38
CA_1,FOODS_3_099,11111,2.38
CA_1,FOODS_3_099,11112,2.38
CA_1,FOODS_3_099,11113,2.38
CA_1,FOODS_3_099,11114,2.5
CA_1,FOODS_3_099,11115,2.5
CA_1,FOODS_3_099,11116,2.5
CA_1,FOODS_3_099,11117,2.5
CA_1,FOODS_3_099,11118,2.5
CA_1,FOODS_3_099,11119,2.5
CA_1,FOODS_3_099,11120,2.5
CA_1,FOODS_3_099,11121,2.5
CA_1,FOODS_3_099,11122,2.5
CA_1,FOODS_3_099,11123,2.5
CA_1,FOODS_3_099,11124,2.5
CA_1,FOODS_3_099,11125,2.5
CA_1,FOODS_3_099,11126,2.5
CA_1,FOODS_3_099,11127,2.5
CA_1,FOODS_3_099,11128,2.5
CA_1,FOODS_3_099,11129,2.5
CA_1,FOODS_3_099,11130,2.5
CA_1,FOODS_3_099,11131,2.5
CA_1,FOODS_3_099,11132,2.5
CA_1,FOODS_3_099,11133,2.5
CA_1,FOODS_3_099,11134,2.5
CA_1,FOODS_3_099,11135,2.5
CA_1,FOODS_3_099,11136,2.5
CA_1,FOODS_3_099,11137,2.5
CA_1,FOODS_3_099,11138,2.5
CA_1,FOODS_3_099,11139,2.5
CA_1,FOODS_3_099,11140,2.5
CA_1,FOODS_3_099,11141,2.5
CA_1,FOODS_3_099,11142,2.5
CA_1,FOODS_3_099,11143,2.5
CA_1,FOODS_3_099,11144,2.5
CA_1,FOODS_3_099,11145,2.5
CA_1,FOODS_3_099,11146,2.5
CA_1,FOODS_3_099,11147,2.5
CA_1,FOODS_3_099,11148,2.5
CA_1,FOODS_3_099,11149,2.5
CA_1,FOODS_3_099,11150,2.5
CA_1,FOODS_3_099,11151,2.5
CA_1,FOODS_3_099,11152,2.5
CA_1,FOODS_3_099,11201,2.5
CA_1,FOODS_3_099,11202,2.5
CA_1,FOODS_3_099,11203,2.5
CA_1,FOODS_3_099,11204,2.5
CA_1,FOODS_3_099,11205,2.5
CA_1,FOODS_3_099,11206,2.5
CA_1,FOODS_3_099,11207,2.5
CA_1,FOODS_3_099,11208,2.5
CA_1,FOODS_3_099,11209,2.5
CA_1,FOODS_3_099,11210,2.5
CA_1,FOODS_3_099,11211,2.5
CA_1,FOODS_3_099,11212,2.5
CA_1,FOODS_3_099,11213,2.5
CA_1,FOODS_3_099,11214,2.5
CA_1,FOODS_3_099,11215,2.5
CA_1,FOODS_3_099,11216,2.5
CA_1,FOODS_3_099,11217,2.5
CA_1,FOODS_3_099,11218,2.5
CA_1,FOODS_3_099,11219,2.5
CA_1,FOODS_3_099,11220,2.5
CA_1,FOODS_3_099,11221,2.5
CA_1,FOODS_3_099,11222,2.5
CA_1,FOODS_3_099,11223,2.5
CA_1,FOODS_3_099,11224,2.5
CA_1,FOODS_3_099,11225,2.5
CA_1,FOODS_3_099,11226,2.5
CA_1,FOODS_3_099,11227,2.5
CA_1,FOODS_3_099,11228,2.5
CA_1,FOODS_3_099,11229,2.5
CA_1,FOODS_3_099,11230,2.5
CA_1,FOODS_3_099,11231,2.5
CA_1,FOODS_3_099,11232,2.5
CA_1,FOODS_3_099,11233,2.5
CA_1,FOODS_3_099,11234,2.5
CA_1,FOODS_3_099,11235,2.5
CA_1,FOODS_3_099,11236,2.5
CA_1,FOODS_3_099,11237,2.5
CA_1,FOODS_3_099,11238,2.5
CA_1,FOODS_3_099,11239,2.5
CA_1,FOODS_3_099,11240,2.5
CA_1,FOODS_3_099,11241,2.5
CA_1,FOODS_3_099,11242,2.5
CA_1,FOODS_3_099,11243,2.5
CA_1,FOODS_3_099,11244,2.5
CA_1,FOODS_3_099,11245,2.5
CA_1,FOODS_3_099,11246,2.5
CA_1,FOODS_3_099,11247,2.5
CA_1,FOODS_3_099,11248,2.5
CA_1,FOODS_3_099,11249,2.5
CA_1,FOODS_3_099,11250,2.5
CA_1,FOODS_3_099,11251,2.5
CA_1,FOODS_3_099,11252,2.5
CA_1,FOODS_3_099,11301,2.5
CA_1,FOODS_3_099,11302,2.5
CA_1,FOODS_3_099,11303,2.5
CA_1,FOODS_3_099,11304,2.5
CA_1,FOODS_3_099,11305,2.5
CA_1,FOODS_3_099,11306,2.5
CA_1,FOODS_3_099,11307,2.5
CA_1,FOODS_3_099,11308,2.5
CA_1,FOODS_3_099,11309,2.5
CA_1,FOODS_3_099,11310,2.5
CA_1,FOODS_3_099,11311,2.5
CA_1,FOODS_3_099,11312,2.5
CA_1,FOODS_3_099,11313,2.5
CA_1,FOODS_3_099,11314,2.5
CA_1,FOODS_3_099,11315,2.5
CA_1,FOODS_3_099,11316,2.5
CA_1,FOODS_3_099,11317,2.5
CA_1,FOODS_3_099,11318,2.5
CA_1,FOODS_3_099,11319,2.5
CA_1,FOODS_3_099,11320,2.5
CA_1,FOODS_3_099,11321,2.5
CA_1,FOODS_3_099,11322,2.5
CA_1,FOODS_3_099,11323,2.5
CA_1,FOODS_3_099,11324,2.5
CA_1,FOODS_3_099,11325,2.5
CA_1,FOODS_3_099,11326,2.5
CA_1,FOODS_3_099,11327,2.5
CA_1,FOODS_3_099,11328,2.5
CA_1,FOODS_3_099,11329,2.5
CA_1,FOODS_3_099,11330,2.5
CA_1,FOODS_3_099,11331,2.5
CA_1,FOODS_3_099,11332,2.5
CA_1,FOODS_3_099,11333,2.5
CA_1,FOODS_3_099,11334,2.5
CA_1,FOODS_3_099,11335,2.5
CA_1,FOODS_3_099,11336,2.5
CA_1,FOODS_3_099,11337,2.5
CA_1,FOODS_3_099,11338,2.5
CA_1,FOODS_3_099,11339,2.5
CA_1,FOODS_3_099,11340,2.5
CA_1,FOODS_3_099,11341,2.5
CA_1,FOODS_3_099,11342,2.5
CA_1,FOODS_3_099,11343,2.5
CA_1,FOODS_3_099,11344,2.5
CA_1,FOODS_3_099,11345,2.5
CA_1,FOODS_3_099,11346,2.5
CA_1,FOODS_3_099,11347,2.5
CA_1,FOODS_3_099,11348,2.5
CA_1,FOODS_3_099,11349,2.5
CA_1,FOODS_3_099,11350,2.5
CA_1,FOODS_3_099,11351,2.5
CA_1,FOODS_3_099,11352,2.5
CA_1,FOODS_3_099,11353,2.5
CA_1,FOODS_3_099,11401,2.5
CA_1,FOODS_3_099,11402,2.5
CA_1,FOODS_3_099,11403,2.5
CA_1,FOODS_3_099,11404,2.5
CA_1,FOODS_3_099,11405,2.5
CA_1,FOODS_3_099,11406,2.5
CA_1,FOODS_3_099,11407,2.5
CA_1,FOODS_3_099,11408,2.5
CA_1,FOODS_3_099,11409,2.5
CA_1,FOODS_3_099,11410,2.5
CA_1,FOODS_3_099,11411,2.5
CA_1,FOODS_3_099,11412,2.5
CA_1,FOODS_3_099,11413,2.5
CA_1,FOODS_3_099,11414,2.5
CA_1,FOODS_3_099,11415,2.5
CA_1,FOODS_3_099,11416,2.5
CA_1,FOODS_3_099,11417,2.5
CA_1,FOODS_3_099,11418,2.5
CA_1,FOODS_3_099,11419,2.5
CA_1,FOODS_3_099,11420,2.5
CA_1,FOODS_3_099,11421,2.5
CA_1,FOODS_3_099,11422,2.5
CA_1,FOODS_3_099,11423,2.5
CA_1,FOODS_3_099,11424,2.5
CA_1,FOODS_3_099,11425,2.5
CA_1,FOODS_3_099,11426,2.5
CA_1,FOODS_3_099,11427,2.5
CA_1,FOODS_3_099,11428,2.5
CA_1,FOODS_3_099,11429,2.5
CA_1,FOODS_3_099,11430,2.5
CA_1,FOODS_3_099,11431,2.5
CA_1,FOODS_3_099,11432,2.5
CA_1,FOODS_3_099,11433,2.5
CA_1,FOODS_3_099,11434,2.5
CA_1,FOODS_3_099,11435,2.5
CA_1,FOODS_3_099,11436,2.5
CA_1,FOODS_3_099,11437,2.5
CA_1,FOODS_3_099,11438,2.5
CA_1,FOODS_3_099,11439,2.5
CA_1,FOODS_3_099,11440,2.5
CA_1,FOODS_3_099,11441,2.5
CA_1,FOODS_3_099,11442,2.5
CA_1,FOODS_3_099,11443,2.5
CA_1,FOODS_3_099,11444,2.5
CA_1,FOODS_3_099,11445,2.5
CA_1,FOODS_3_099,11446,2.5
CA_1,FOODS_3_099,11447,2.5
CA_1,FOODS_3_099,11448,2.5
CA_1,FOODS_3_099,11449,2.5
CA_1,FOODS_3_099,11450,2.5
CA_1,FOODS_3_099,11451,2.5
CA_1,FOODS_3_099,11452,2.5
CA_1,FOODS_3_099,11501,2.5
CA_1,FOODS_3_099,11502,2.5
CA_1,FOODS_3_099,11503,2.5
CA_1,FOODS_3_099,11504,2.5
CA_1,FOODS_3_099,11505,2.5
CA_1,FOODS_3_099,11506,2.5
CA_1,FOODS_3_099,11507,2.5
CA_1,FOODS_3_099,11508,2.5
CA_1,FOODS_3_099,11509,2.5
CA_1,FOODS_3_099,11510,2.5
CA_1,FOODS_3_099,11511,2.5
CA_1,FOODS_3_099,11512,2.5
CA_1,FOODS_3_099,11513,2.5
CA_1,FOODS_3_099,11514,2.5
CA_1,FOODS_3_099,11515,2.5
CA_1,FOODS_3_099,11516,2.5
CA_1,FOODS_3_099,11517,2.5
CA_1,FOODS_3_099,11518,2.5
CA_1,FOODS_3_099,11519,2.5
CA_1,FOODS_3_099,11520,2.5
CA_1,FOODS_3_099,11521,2.5
CA_1,FOODS_3_099,11522,2.5
CA_1,FOODS_3_099,11523,2.5
CA_1,FOODS_3_099,11524,2.5
CA_1,FOODS_3_099,11525,2.5
CA_1,FOODS_3_099,11526,2.5
CA_1,FOODS_3_099,11527,2.5
CA_1,FOODS_3_099,11528,2.5
CA_1,FOODS_3_099,11529,2.5
CA_1,FOODS_3_099,11530,2.5
CA_1,FOODS_3_099,11531,2.5
CA_1,FOODS_3_099,11532,2.5
CA_1,FOODS_3_099,11533,2.5
CA_1,FOODS_3_099,11534,2.5
CA_1,FOODS_3_099,11535,2.5
CA_1,FOODS_3_099,11536,2.5
CA_1,FOODS_3_099,11537,2.5
CA_1,FOODS_3_099,11538,2.5
CA_1,FOODS_3_099,11539,2.5
CA_1,FOODS_3_099,11540,2.5
CA_1,FOODS_3_099,11541,2.5
CA_1,FOODS_3_099,11542,2.5
CA_1,FOODS_3_099,11543,2.5
CA_1,FOODS_3_099,11544,2.5
CA_1,FOODS_3_099,11545,2.5
CA_1,FOODS_3_099,11546,2.5
CA_1,FOODS_3_099,11547,2.5
CA_1,FOODS_3_099,11548,2.5
CA_1,FOODS_3_099,11549,2.5
CA_1,FOODS_3_099,11550,2.5
CA_1,FOODS_3_099,11551,2.5
CA_1,FOODS_3_099,11552,2.5
CA_1,FOODS_3_099,11601,2.5
CA_1,FOODS_3_099,11602,2.5
CA_1,FOODS_3_099,11603,2.5
CA_1,FOODS_3_099,11604,2.5
CA_1,FOODS_3_099,11605,2.5
CA_1,FOODS_3_099,11606,2.56
CA_1,FOODS_3_099,11607,2.56
CA_1,FOODS_3_099,11608,2.56
CA_1,FOODS_3_099,11609,2.56
CA_1,FOODS_3_099,11610,2.56
CA_1,FOODS_3_099,11611,2.56
CA_1,FOODS_3_099,11612,2.56
CA_1,FOODS_3_099,11613,2.56
CA_1,FOODS_3_099,11614,2.56
CA_1,FOODS_3_099,11615,2.56
CA_1,FOODS_3_099,11616,2.56
CA_1,FOODS_3_099,11617,2.56
CA_1,FOODS_3_099,11618,2.56
CA_1,FOODS_3_099,11619,2.56
CA_1,FOODS_3_099,11620,2.56
CA_1,FOODS_3_099,11621,2.56
CA_1,FOODS_3_120,11201,4.98
CA_1,FOODS_3_120,11202,4.98
CA_1,FOODS_3_120,11203,4.98
CA_1,FOODS_3_120,11204,4.98
CA_1,FOODS_3_120,11205,4.98
CA_1,FOODS_3_120,11206,4.98
CA_1,FOODS_3_120,11207,4.98
CA_1,FOODS_3_120,11208,4.98
CA_1,FOODS_3_120,11209,4.98
CA_1,FOODS_3_120,11210,4.98
CA_1,FOODS_3_120,11211,4.98
CA_1,FOODS_3_120,11212,4.98
CA_1,FOODS_3_120,11213,4.98
CA_1,FOODS_3_120,11214,4.98
CA_1,FOODS_3_120,11215,4.98
CA_1,FOODS_3_120,11216,4.98
CA_1,FOODS_3_120,11217,4.98
CA_1,FOODS_3_120,11218,4.98
CA_1,FOODS_3_120,11219,4.98
CA_1,FOODS_3_120,11220,4.98
CA_1,FOODS_3_120,11221,4.98
CA_1,FOODS_3_120,11222,4.98
CA_1,FOODS_3_120,11223,4.98
CA_1,FOODS_3_120,11224,4.98
CA_1,FOODS_3_120,11225,4.98
CA_1,FOODS_3_120,11226,4.98
CA_1,FOODS_3_120,11227,4.98
CA_1,FOODS_3_120,11228,4.98
CA_1,FOODS_3_120,11229,4.98
CA_1,FOODS_3_120,11230,4.98
CA_1,FOODS_3_120,11231,4.98
CA_1,FOODS_3_120,11232,4.98
CA_1,FOODS_3_120,11233,4.98
CA_1,FOODS_3_120,11234,4.98
CA_1,FOODS_3_120,11235,4.98
CA_1,FOODS_3_120,11236,4.98
CA_1,FOODS_3_120,11237,4.98
CA_1,FOODS_3_120,11238,4.98
CA_1,FOODS_3_120,11239,4.98
CA_1,FOODS_3_120,11240,4.98
CA_1,FOODS_3_120,11241,4.98
CA_1,FOODS_3_120,11242,4.98
CA_1,FOODS_3_120,11243,4.98
CA_1,FOODS_3_120,11244,4.98
CA_1,FOODS_3_120,11245,4.98
CA_1,FOODS_3_120,11246,4.98
CA_1,FOODS_3_120,11247,4.98
CA_1,FOODS_3_120,11248,4.98
CA_1,FOODS_3_120,11249,4.98
CA_1,FOODS_3_120,11250,4.98
CA_1,FOODS_3_120,11251,4.98
CA_1,FOODS_3_120,11252,4.98
CA_1,FOODS_3_120,11301,4.98
